,id,name,first_air_date,overview,popularity,vote_average,vote_count
1231,11245,Angels in America,2003-12-07,"Angels in America is a 2003 American HBO miniseries directed by Mike Nichols and based on the Pulitzer Prize–winning 1991 play of the same name by Tony Kushner. Set in 1985, the film revolves around six New Yorkers whose lives intersect. At its core, it is the fantastical story of Prior Walter, a gay man living with AIDS who is visited by an angel. The film explores a wide variety of themes, including Reagan era politics, the spreading AIDS epidemic, and a rapidly changing social and political climate.",26.007,7.614,211
1232,96129,Don't F**k with Cats: Hunting an Internet Killer,2019-12-18,A group of online justice seekers track down a guy who posted a video of him killing kittens.,22.272,7.6,501
1233,71738,The Orville,2017-09-10,"Follow the crew of the not-so-functional exploratory ship in the Earth's interstellar fleet, 400 years in the future.",318.406,7.613,1135
1234,66676,Queen of the South,2016-06-23,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",538.227,7.613,421
1235,720,DuckTales,1987-09-18,"Scrooge McDuck finds his hands full at home when nephews Huey, Dewey and Louie move to Duckburg. Joined by their loyal pals Launchpad McQuack, Gyro Gearloose and Mrs. Beakley, the DuckTales gang never fails to deliver a wealth of adventure. Get ready for a fortune of fun with DuckTales!",178.112,7.613,626
1236,3022,Rugrats,1991-08-11,"Focuses on a group of toddlers, most prominently Tommy, Chuckie, Phil, Lil, and Angelica, and their day-to-day lives, usually involving common life experiences that become adventures in the babies' imaginations. Adults in the series are almost always unaware of what the children are up to; however, this only provides more room for the babies to explore and discover their surroundings.",730.156,7.6,677
1237,73321,The King of Fighters: Destiny,2017-08-03,An animated tie-in for the video games The King of Fighters: World and The King of Fighters: Destiny.,85.558,7.6,604
1238,4357,Mission: Impossible,1966-09-17,"Mission: Impossible is an American television series that was created and initially produced by Bruce Geller. It chronicles the missions of a team of secret government agents known as the Impossible Missions Force. In the first season, the team is led by Dan Briggs, played by Steven Hill; Jim Phelps, played by Peter Graves, takes charge for the remaining seasons. A hallmark of the series shows Briggs or Phelps receiving his instructions on a recording that then self-destructs, followed by the theme music composed by Lalo Schifrin.

The series aired on the CBS network from September 1966 to March 1973, then returned to television for two seasons on ABC, from 1988 to 1990, retaining only Graves in the cast. It later inspired a popular series of theatrical motion pictures starring Tom Cruise, beginning in 1996.",255.225,7.6,264
1239,88408,The New Pope,2020-01-10,"As Pope Pius XIII hangs between life and death in a coma, charming and sophisticated moderate English aristocrat Sir John Brannox is placed on the papal throne and adopts the name John Paul III. A sequel series to “The Young Pope.”",123.941,7.609,229
1240,66788,13 Reasons Why,2017-03-31,"After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice.",772.575,7.609,4094
1241,64432,The Magicians,2015-12-16,"Brakebills University is a secret institution specializing in magic. There, amidst an unorthodox education of spellcasting, a group of twenty-something friends soon discover that a magical fantasy world they read about as children is all too real— and poses grave danger to humanity.",240.517,7.609,1567
1242,33213,Shake It Up,2010-11-07,"Best pals CeCe and Rocky dream of dancing stardom. And they seem on the verge of realizing that goal when they win places as backup dancers on the local TV show ""Shake It Up, Chicago."" While they get to show off their moves, they find out they need to keep putting their best feet forward to keep up with the rest of the crew on the show.",500.55,7.609,275
1243,31072,La familia P. Luche,2002-08-07,A family that deals with the conflicts and problems of daily life but in a comical and exaggerated way with the particularity that they live in a city that is built entirely of stuffed animals and with all the stuffed accessories.,545.543,7.609,1050
1244,1431,CSI: Crime Scene Investigation,2000-10-06,"A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",1146.468,7.607,1213
1245,504,The Ren & Stimpy Show,1991-08-11,Ren and Stimpy are a mismatch made in animation heaven with nothing in common but a life-long friendship and an incredible knack for getting into trouble. Join them in their bizarre and gross world for some outlandish situations coupled with hilarious jokes.,602.555,7.6,440
1246,86428,The Spanish Princess,2019-05-05,"The beautiful Spanish princess, Catherine of Aragon, navigates the royal lineage of England with an eye on the throne.",193.958,7.604,437
1247,98161,Home Before Dark,2020-04-03,"Young investigative journalist Hilde Lisko moves with her family to the small town her father left behind, only to unearth shocking secrets in her pursuit of the truth.",235.597,7.603,417
1248,42503,Deadman Wonderland,2011-04-17,"Ganta is the only survivor after a mysterious man in red slaughters a classroom full of teenagers. He's framed for the carnage, sentenced to die, and locked away in the most twisted prison ever built: Deadman Wonderland. And then it gets worse.",65.571,7.603,417
1249,1649,Sliders,1995-03-22,"In his basement in San Francisco, boy-genius Quinn Mallory unlocks the doorway to an infinite number of Earths. During a test run, Quinn invites co-worker Wade Welles and his teacher Professor Maximillian Arturo to see his new invention. But an increase in power and an early departure leave all three, plus a washed-up soul singer named Rembrandt ""Crying Man"" Brown, lost in a parallel world. Now they must ""slide"" from world to world, not only adapting to their changing surroundings, but also trying to get back to their world. Will they ever make it home?",180.275,7.603,422
1250,128095,Under the Banner of Heaven,2022-04-28,A devout detective's faith is tested as he investigates a brutal murder that seems to be connected to an esteemed Utah family's spiral into LDS fundamentalism and their distrust in the government.,124.733,7.602,290
1251,96346,Luna Nera,2020-01-31,"In 17th-century Italy, a teenager learns about her destiny among a family of witches, just as her boyfriend's father hunts her down for witchcraft.",53.041,7.602,221
1252,114461,Ahsoka,2023-08-22,Former Jedi Knight Ahsoka Tano investigates an emerging threat to a vulnerable galaxy.,82.357,7.6,805
1253,12568,Distilling Love,2007-01-22,"Destilando Amor is a 2007 Mexican telenovela produced by Televisa and Nicandro Díaz. It stars Angélica Rivera and Eduardo Yáñez as the main protagonists and was set primarily in Tequila, Jalisco. It is a remake of the 1994 Colombian telenovela Café, con aroma de mujer, and was nominated for twelve Premios TVyNovelas of which it won ten including Best Telenovela of the Year.",71.986,7.6,291
1254,46671,The Future Diary,2011-10-09,"Reality quickly unravels when antisocial Yukiteru is called into a death match against 11 other mentally scarred individuals. Each player has a prophetic device tuned to their personality, giving them control over their future—and the fate of their foes.",95.588,7.599,374
1255,31718,Darker than Black,2007-04-06,"Ten years ago, a mysterious spatial anomaly now known as ""Heaven's Gate"" appeared in South America, shortly followed by the opening of ""Hell's Gate"" in Tokyo altering the sky and wreaking havoc on the landscape. The real stars disappeared, replaced by false stars. During this time, people possessing various special abilities — called ""Contractors"" — emerged, each capable of different supernatural feats. Following the disastrous Heaven's War, the United States lost its dominant position as a superpower to a mysterious organization named the Syndicate. The story revolves around a Chinese contractor codenamed ""Hei"" as he undertakes various espionage and assassination missions in Tokyo.",111.978,7.599,217
1256,10926,Sonic X,2003-04-06,"After getting stranded on Earth, Sonic and his friends team up with 12-year-old Chris Thorndyke to collect all the Chaos Emeralds and defeat the evil Dr. Eggman.",126.206,7.599,277
